Date,AAPL,SBUX,MSFT,CSCO,QCOM,FB,AMZN,TSLA,AMD,ZNGA
03/25/2021,65.46184738955823,96.69421487603306,86.99186991869918,100.0,59.274193548387096,87.9032258064516,36.0,74.90039840637449,37.1900826446281,70.7865168539326
03/26/2021,68.67469879518072,99.17355371900827,91.869918699187,100.0,67.33870967741935,91.93548387096773,36.800000000000004,71.71314741035856,40.082644628099175,78.65168539325843
03/29/2021,69.07630522088354,98.7603305785124,90.24390243902438,99.55555555555554,65.32258064516128,95.96774193548387,39.2,71.31474103585657,39.66942148760331,79.21348314606742
03/30/2021,61.84738955823293,99.17355371900827,84.95934959349593,99.1111111111111,64.51612903225806,94.75806451612902,36.800000000000004,73.70517928286853,35.53719008264463,77.96610169491525
03/31/2021,70.68273092369478,98.34710743801654,91.0569105691057,98.66666666666666,66.93548387096774,98.38709677419354,42.800000000000004,79.6812749003984,45.45454545454545,81.81818181818183
04/01/2021,72.69076305220884,98.34710743801654,96.34146341463415,99.1111111111111,70.16129032258064,99.19354838709677,61.2,77.68924302788844,51.03734439834025,89.14285714285714
04/05/2021,79.51807228915662,99.58677685950414,100.0,99.1111111111111,71.37096774193547,100.0,79.60000000000001,82.47011952191235,52.91666666666667,89.14285714285714
04/06/2021,79.91967871485944,100.0,99.59349593495935,98.67256637168143,69.75806451612902,99.59677419354838,78.80000000000001,82.47011952191235,52.91666666666667,88.57142857142857
04/07/2021,83.13253012048193,100.0,100.0,97.77777777777777,69.75806451612902,100.0,85.2,79.6812749003984,57.083333333333336,88.57142857142857
04/08/2021,86.74698795180723,99.17355371900827,100.0,97.77777777777777,71.37096774193547,99.59677419354838,89.2,81.27490039840637,63.333333333333336,89.6551724137931
04/09/2021,91.56626506024097,99.58847736625515,100.0,98.66666666666666,71.37096774193547,99.19354838709677,96.4,80.47808764940238,60.0,88.50574712643677
04/12/2021,88.35341365461848,100.0,100.0,96.0,67.74193548387096,98.79032258064515,96.4,84.8605577689243,44.16666666666667,89.59537572254337
04/13/2021,93.57429718875503,100.0,100.0,96.0,67.33870967741935,98.38709677419354,97.18875502008032,88.04780876494023,47.5,88.95348837209303
04/14/2021,89.91935483870967,99.58847736625515,98.78048780487805,95.1111111111111,65.32258064516128,96.77419354838709,93.1726907630522,86.45418326693226,43.333333333333336,87.79069767441861
04/15/2021,93.54838709677419,100.0,100.0,95.55555555555556,68.14516129032258,97.58064516129032,95.98393574297188,86.85258964143426,60.833333333333336,90.17341040462428
04/16/2021,92.33870967741935,100.0,100.0,100.0,68.54838709677419,96.77419354838709,96.78714859437751,86.85258964143426,55.41666666666667,87.2093023255814
04/19/2021,93.54838709677419,99.59016393442623,99.1869918699187,100.0,64.51612903225806,95.16129032258064,94.77911646586345,84.4621513944223,48.333333333333336,87.28323699421966
04/20/2021,89.91935483870967,98.77049180327869,98.3739837398374,96.01769911504425,62.49999999999999,95.56451612903226,91.96787148594377,84.8605577689243,45.0,84.97109826589596
04/21/2021,90.32258064516128,99.18032786885246,99.59349593495935,96.46017699115045,65.1821862348178,94.35483870967741,93.57429718875503,87.25099601593625,51.25,87.2093023255814
04/22/2021,86.69354838709677,97.95081967213115,97.5609756097561,92.9203539823009,61.53846153846154,93.54838709677419,87.55020080321285,84.4621513944223,43.51464435146443,87.79069767441861
04/23/2021,92.33870967741935,99.18032786885246,100.0,96.0,64.37246963562752,93.9516129032258,91.96787148594377,84.4621513944223,59.2436974789916,88.37209302325581
04/26/2021,93.14516129032258,97.53086419753087,100.0,93.75,68.42105263157895,95.96774193548387,97.59036144578313,85.65737051792829,70.58823529411765,90.7514450867052
04/27/2021,91.93548387096773,97.53086419753087,100.0,92.37668161434978,67.20647773279352,95.96774193548387,97.59036144578313,80.87649402390439,68.90756302521008,90.11627906976744
04/28/2021,89.11290322580645,93.82716049382717,94.71544715447155,91.92825112107624,64.37246963562752,97.1774193548387,99.19678714859438,78.08764940239044,63.865546218487395,91.27906976744187
04/29/2021,88.30645161290322,95.88477366255144,93.90243902439025,92.37668161434978,72.06477732793522,100.0,99.19678714859438,74.90039840637449,63.445378151260506,91.86046511627907
04/30/2021,83.87096774193547,95.47325102880659,93.4959349593496,91.03139013452915,67.61133603238866,99.59677419354838,98.79518072289157,81.67330677290836,49.37238493723849,88.37209302325581
05/03/2021,86.29032258064515,96.70781893004116,93.08943089430895,91.4798206278027,64.77732793522267,99.19354838709677,94.37751004016064,75.69721115537848,38.65546218487395,84.7953216374269
05/04/2021,75.4032258064516,94.65020576131687,91.46341463414635,90.13452914798206,60.72874493927125,98.79032258064515,85.14056224899598,72.90836653386454,39.075630252100844,72.94117647058823
05/05/2021,76.20967741935483,93.82716049382717,91.0569105691057,91.03139013452915,60.72874493927125,98.38709677419354,76.70682730923694,71.71314741035856,33.19327731092437,71.59763313609467
05/06/2021,79.43548387096774,95.47325102880659,92.27642276422765,98.20627802690584,62.34817813765182,98.79032258064515,82.73092369477912,69.32270916334662,33.19327731092437,86.98224852071006
05/07/2021,79.83870967741935,94.23868312757202,93.4959349593496,100.0,65.9919028340081,98.38709677419354,79.91967871485944,72.11155378486055,39.49579831932773,88.16568047337279
05/10/2021,72.1774193548387,93.82716049382717,90.24390243902438,99.55156950672647,51.012145748987855,93.14516129032258,61.04417670682731,61.75298804780876,25.10460251046025,77.38095238095238
05/11/2021,69.75806451612902,92.5925925925926,89.43089430894308,98.65470852017937,48.582995951417004,93.9516129032258,69.87951807228916,59.7609561752988,28.870292887029287,79.04191616766467
05/12/2021,61.29032258064516,87.65432098765433,82.92682926829268,91.4798206278027,43.31983805668016,90.32258064516128,48.59437751004016,56.972111553784856,22.17573221757322,65.06024096385542
05/13/2021,66.53225806451613,88.88888888888889,86.58536585365853,96.8609865470852,45.967741935483865,92.33870967741935,51.00401606425703,55.37848605577689,21.338912133891213,61.21212121212121
05/14/2021,72.58064516129032,89.30041152263375,91.0569105691057,99.10313901345292,54.03225806451613,97.58064516129032,69.07630522088354,56.57370517928287,21.757322175732217,72.72727272727273
05/17/2021,70.16129032258064,88.52459016393443,88.61788617886178,99.10313901345292,52.41935483870967,97.1774193548387,75.50200803212851,55.37848605577689,22.17573221757322,69.6969696969697
05/18/2021,65.32258064516128,88.9344262295082,85.82995951417004,98.66071428571429,50.0,94.75806451612902,70.28112449799197,55.37848605577689,20.920502092050206,71.0843373493976
05/19/2021,63.70967741935483,85.65573770491804,85.82995951417004,95.08928571428572,54.03225806451613,96.37096774193547,69.87951807228916,52.98804780876494,25.94142259414226,78.3132530120482
